times, le, le_qc, le_unc, h, h_qc, h_unc, g, g_qc, sm1, sm1_qc, nee, nee_qc, gpp, gpp_se
2.010031600000000000e+07,2.651259999999999906e+01,1.000000000000000000e+00,3.551899999999999835e+00,6.416719999999999402e+01,1.000000000000000000e+00,5.789139999999999731e+00,-1.226169999999999982e+00,0.000000000000000000e+00,2.978999999999999915e+01,1.000000000000000000e+00,-4.144759999999999778e+00,9.166670000000000096e-01,3.920519999999999783e+00,1.728889999999999871e-01
2.010031700000000000e+07,1.732999999999999829e+01,1.000000000000000000e+00,4.716099999999999959e+00,6.756279999999999575e+01,1.000000000000000000e+00,5.637459999999999916e+00,-1.335460000000000091e+00,0.000000000000000000e+00,2.992099999999999937e+01,1.000000000000000000e+00,-3.443970000000000198e+00,9.791670000000000096e-01,4.580989999999999895e+00,1.581559999999999910e-01
2.010031800000000000e+07,1.878839999999999932e+01,1.000000000000000000e+00,3.902629999999999821e+00,9.784380000000000166e+01,1.000000000000000000e+00,5.347830000000000084e+00,-1.349229999999999929e+00,0.000000000000000000e+00,2.984400000000000119e+01,1.000000000000000000e+00,-4.012809999999999988e+00,8.125000000000000000e-01,5.366249999999999964e+00,1.498019999999999907e-01
2.010031900000000000e+07,2.254210000000000136e+01,1.000000000000000000e+00,3.016620000000000079e+00,9.026069999999999993e+01,1.000000000000000000e+00,5.042959999999999887e+00,-1.236960000000000059e+00,0.000000000000000000e+00,2.965200000000000102e+01,1.000000000000000000e+00,-3.737989999999999924e+00,8.125000000000000000e-01,5.906299999999999883e+00,1.319299999999999917e-01
2.010032000000000000e+07,2.987150000000000105e+01,1.000000000000000000e+00,3.244050000000000100e+00,6.601819999999999311e+01,1.000000000000000000e+00,5.524219999999999686e+00,-1.256680000000000019e+00,0.000000000000000000e+00,2.920799999999999841e+01,1.000000000000000000e+00,-2.761350000000000193e+00,9.583329999999999904e-01,5.461619999999999919e+00,8.934860000000000024e-02
2.010032100000000000e+07,4.638000000000000256e+01,1.000000000000000000e+00,4.290720000000000312e+00,3.839860000000000184e+01,1.000000000000000000e+00,5.761400000000000077e+00,-1.237090000000000023e+00,0.000000000000000000e+00,2.915599999999999881e+01,1.000000000000000000e+00,-2.473739999999999828e+00,1.000000000000000000e+00,4.101090000000000124e+00,5.131970000000000282e-02
2.010032200000000000e+07,5.937299999999999756e+01,1.000000000000000000e+00,5.987700000000000244e+00,4.103979999999999961e+01,1.000000000000000000e+00,6.548560000000000159e+00,-1.362970000000000015e+00,0.000000000000000000e+00,2.955399999999999849e+01,1.000000000000000000e+00,-3.177719999999999878e+00,9.375000000000000000e-01,4.675390000000000157e+00,3.938799999999999940e-02
2.010032300000000000e+07,3.028699999999999903e+01,1.000000000000000000e+00,5.868719999999999715e+00,8.278480000000000416e+01,1.000000000000000000e+00,6.089889999999999581e+00,-1.273439999999999905e+00,0.000000000000000000e+00,2.942899999999999849e+01,1.000000000000000000e+00,-4.425930000000000142e+00,1.000000000000000000e+00,5.536080000000000112e+00,4.416409999999999780e-02
2.010032400000000000e+07,3.624569999999999936e+01,1.000000000000000000e+00,5.449069999999999858e+00,8.512090000000000600e+01,1.000000000000000000e+00,6.393810000000000215e+00,-1.308699999999999974e+00,0.000000000000000000e+00,2.899399999999999977e+01,1.000000000000000000e+00,-3.615530000000000133e+00,9.583329999999999904e-01,5.191370000000000040e+00,3.767249999999999766e-02
2.010032500000000000e+07,6.969159999999999400e+01,1.000000000000000000e+00,5.468340000000000423e+00,7.931680000000000064e+01,1.000000000000000000e+00,6.723139999999999894e+00,-1.225079999999999947e+00,0.000000000000000000e+00,2.899200000000000088e+01,1.000000000000000000e+00,-4.473399999999999821e+00,1.000000000000000000e+00,4.121579999999999799e+00,2.944799999999999848e-02
2.010032600000000000e+07,9.000709999999999411e+01,1.000000000000000000e+00,7.039520000000000444e+00,2.110170000000000101e+01,1.000000000000000000e+00,6.666859999999999786e+00,-1.335250000000000048e+00,0.000000000000000000e+00,2.991100000000000136e+01,9.791670000000000096e-01,-2.860630000000000006e+00,1.000000000000000000e+00,3.999859999999999971e+00,3.407840000000000175e-02
2.010032700000000000e+07,4.588900000000000290e+01,1.000000000000000000e+00,4.579670000000000130e+00,6.433830000000000382e+01,1.000000000000000000e+00,5.671700000000000408e+00,-1.283330000000000082e+00,0.000000000000000000e+00,3.061499999999999844e+01,1.000000000000000000e+00,-3.011680000000000135e+00,8.750000000000000000e-01,4.185780000000000278e+00,4.752220000000000055e-02
2.010032800000000000e+07,8.280360000000000298e+01,1.000000000000000000e+00,6.846370000000000289e+00,-4.461109999999999687e+00,1.000000000000000000e+00,6.261980000000000324e+00,-1.006019999999999914e+00,0.000000000000000000e+00,3.012900000000000134e+01,1.000000000000000000e+00,-6.697949999999999626e+00,9.375000000000000000e-01,2.948150000000000048e+00,3.286569999999999769e-02
2.010032900000000000e+07,6.493269999999999698e+01,1.000000000000000000e+00,4.573809999999999931e+00,-6.100419999999999732e+01,1.000000000000000000e+00,5.903489999999999682e+00,-1.255659999999999998e+00,0.000000000000000000e+00,3.186100000000000065e+01,1.000000000000000000e+00,-3.383329999999999949e+00,1.000000000000000000e+00,1.995170000000000110e+00,3.179379999999999706e-02
2.010033000000000000e+07,1.059330000000000069e+02,1.000000000000000000e+00,6.793180000000000440e+00,2.584580000000000055e+01,1.000000000000000000e+00,5.473569999999999602e+00,-1.483379999999999921e+00,0.000000000000000000e+00,3.279399999999999693e+01,1.000000000000000000e+00,-2.098529999999999784e+00,1.000000000000000000e+00,3.882089999999999819e+00,4.423389999999999961e-02
2.010033100000000000e+07,6.586260000000000048e+01,1.000000000000000000e+00,5.952040000000000219e+00,1.003840000000000003e+02,1.000000000000000000e+00,7.111760000000000304e+00,-1.423899999999999944e+00,0.000000000000000000e+00,3.252300000000000324e+01,1.000000000000000000e+00,-3.348479999999999901e+00,1.000000000000000000e+00,4.315220000000000056e+00,5.642199999999999993e-02
2.010040100000000000e+07,4.159490000000000265e+01,1.000000000000000000e+00,6.289909999999999890e+00,1.092099999999999937e+02,1.000000000000000000e+00,8.313349999999999795e+00,-1.386360000000000037e+00,0.000000000000000000e+00,3.211099999999999710e+01,1.000000000000000000e+00,-2.848469999999999835e+00,1.000000000000000000e+00,4.214640000000000164e+00,6.255090000000000650e-02
2.010040200000000000e+07,8.955349999999999966e+01,1.000000000000000000e+00,6.459629999999999761e+00,1.718550000000000111e+01,1.000000000000000000e+00,5.016899999999999693e+00,-1.386779999999999902e+00,0.000000000000000000e+00,3.214399999999999835e+01,1.000000000000000000e+00,-3.740540000000000198e+00,1.000000000000000000e+00,2.536620000000000097e+00,4.562340000000000145e-02
2.010040300000000000e+07,7.575360000000000582e+01,1.000000000000000000e+00,6.520249999999999879e+00,7.161139999999999617e+00,1.000000000000000000e+00,5.124839999999999840e+00,-1.402300000000000102e+00,0.000000000000000000e+00,3.225500000000000256e+01,1.000000000000000000e+00,-1.564230000000000009e+00,1.000000000000000000e+00,3.020929999999999893e+00,6.406580000000000608e-02
2.010040400000000000e+07,5.670490000000000208e+01,1.000000000000000000e+00,5.990560000000000329e+00,-2.380839999999999890e+01,1.000000000000000000e+00,4.769910000000000316e+00,-1.420150000000000023e+00,0.000000000000000000e+00,3.206700000000000017e+01,1.000000000000000000e+00,-9.938230000000000119e-01,1.000000000000000000e+00,1.929370000000000029e+00,5.256580000000000280e-02
2.010040500000000000e+07,5.144950000000000045e+01,1.000000000000000000e+00,5.147599999999999731e+00,5.715720000000000312e+01,1.000000000000000000e+00,5.946760000000000268e+00,-1.438309999999999977e+00,0.000000000000000000e+00,3.210199999999999676e+01,1.000000000000000000e+00,-2.739040000000000141e+00,1.000000000000000000e+00,3.373400000000000176e+00,8.693529999999999314e-02
2.010040600000000000e+07,5.071509999999999962e+01,1.000000000000000000e+00,4.331850000000000200e+00,4.488550000000000040e+01,1.000000000000000000e+00,5.564169999999999838e+00,-1.458520000000000039e+00,0.000000000000000000e+00,3.255199999999999960e+01,1.000000000000000000e+00,-3.137970000000000148e+00,1.000000000000000000e+00,3.039429999999999854e+00,9.222110000000000030e-02
2.010040700000000000e+07,4.908570000000000277e+01,1.000000000000000000e+00,4.092399999999999594e+00,5.361569999999999681e+01,1.000000000000000000e+00,6.387830000000000119e+00,-1.282159999999999966e+00,0.000000000000000000e+00,3.237500000000000000e+01,1.000000000000000000e+00,-2.808959999999999901e+00,8.541670000000000096e-01,3.806010000000000115e+00,1.150700000000000056e-01
2.010040800000000000e+07,7.577530000000000143e+01,1.000000000000000000e+00,5.233719999999999928e+00,5.022939999999999827e+01,1.000000000000000000e+00,6.000049999999999883e+00,-1.355879999999999974e+00,0.000000000000000000e+00,3.276299999999999812e+01,1.000000000000000000e+00,-2.300489999999999924e+00,1.000000000000000000e+00,3.011989999999999945e+00,1.059559999999999946e-01
2.010040900000000000e+07,2.565950000000000131e+01,1.000000000000000000e+00,3.950959999999999805e+00,6.742700000000000671e+01,1.000000000000000000e+00,5.893220000000000347e+00,-1.343069999999999986e+00,0.000000000000000000e+00,3.255599999999999739e+01,1.000000000000000000e+00,-3.406519999999999992e+00,9.791670000000000096e-01,3.446769999999999889e+00,1.133019999999999999e-01
2.010041000000000000e+07,2.221620000000000061e+01,1.000000000000000000e+00,5.672220000000000262e+00,6.605270000000000152e+01,1.000000000000000000e+00,5.730039999999999800e+00,-1.309390000000000054e+00,0.000000000000000000e+00,3.214200000000000301e+01,1.000000000000000000e+00,-2.250929999999999875e+00,1.000000000000000000e+00,3.022349999999999870e+00,1.051720000000000016e-01
2.010041100000000000e+07,2.704179999999999851e+01,1.000000000000000000e+00,3.722459999999999880e+00,5.430700000000000216e+01,1.000000000000000000e+00,5.717649999999999899e+00,-1.313169999999999948e+00,0.000000000000000000e+00,3.203999999999999915e+01,1.000000000000000000e+00,-2.073259999999999881e+00,9.791670000000000096e-01,2.661280000000000090e+00,8.416719999999999757e-02
2.010041200000000000e+07,5.684270000000000067e+01,1.000000000000000000e+00,6.256750000000000256e+00,5.971150000000000091e+01,1.000000000000000000e+00,6.247760000000000424e+00,-1.300419999999999909e+00,0.000000000000000000e+00,3.344599999999999795e+01,1.000000000000000000e+00,-2.821849999999999969e+00,9.583329999999999904e-01,3.737870000000000026e+00,7.477079999999999838e-02
2.010041300000000000e+07,5.737899999999999778e+01,1.000000000000000000e+00,6.159480000000000288e+00,1.167890000000000015e+02,1.000000000000000000e+00,8.386939999999999173e+00,-1.347620000000000040e+00,0.000000000000000000e+00,3.250000000000000000e+01,1.000000000000000000e+00,-3.402120000000000033e+00,1.000000000000000000e+00,4.558089999999999975e+00,9.214709999999999568e-02
2.010041400000000000e+07,3.497610000000000241e+01,1.000000000000000000e+00,5.991520000000000401e+00,7.687829999999999586e+01,1.000000000000000000e+00,6.681779999999999831e+00,-1.313029999999999919e+00,0.000000000000000000e+00,3.211899999999999977e+01,1.000000000000000000e+00,-2.657109999999999861e+00,9.583329999999999904e-01,3.868829999999999991e+00,1.145759999999999973e-01
2.010041500000000000e+07,6.867539999999999623e+01,1.000000000000000000e+00,5.729099999999999859e+00,5.233290000000000219e+01,1.000000000000000000e+00,6.883370000000000211e+00,-1.048789999999999889e+00,0.000000000000000000e+00,3.217699999999999960e+01,1.000000000000000000e+00,-3.314649999999999874e+00,1.000000000000000000e+00,4.994229999999999947e+00,1.279160000000000019e-01
2.010041600000000000e+07,5.837850000000000250e+01,1.000000000000000000e+00,4.411170000000000258e+00,4.528490000000000038e+01,1.000000000000000000e+00,4.730929999999999858e+00,-1.151380000000000070e+00,0.000000000000000000e+00,3.150600000000000023e+01,1.000000000000000000e+00,-3.251259999999999817e+00,1.000000000000000000e+00,5.725629999999999775e+00,8.500760000000000260e-02
2.010041700000000000e+07,6.478029999999999688e+01,1.000000000000000000e+00,4.508659999999999890e+00,7.471089999999999520e+01,1.000000000000000000e+00,6.007039999999999935e+00,-1.254690000000000083e+00,0.000000000000000000e+00,3.105799999999999983e+01,1.000000000000000000e+00,-3.891680000000000028e+00,1.000000000000000000e+00,6.754349999999999632e+00,8.910160000000000302e-02
2.010041800000000000e+07,5.481289999999999907e+01,1.000000000000000000e+00,4.265690000000000204e+00,7.730840000000000600e+01,1.000000000000000000e+00,5.807839999999999669e+00,-1.188660000000000050e+00,0.000000000000000000e+00,3.059600000000000009e+01,1.000000000000000000e+00,-4.490490000000000315e+00,9.375000000000000000e-01,5.752460000000000129e+00,1.532110000000000138e-01
2.010041900000000000e+07,4.205440000000000111e+01,1.000000000000000000e+00,3.821810000000000151e+00,2.082479999999999976e+01,1.000000000000000000e+00,3.827389999999999848e+00,-1.333590000000000053e+00,0.000000000000000000e+00,3.027899999999999991e+01,1.000000000000000000e+00,-2.124150000000000205e+00,9.791670000000000096e-01,4.953199999999999825e+00,9.064020000000000410e-02
2.010042000000000000e+07,3.639679999999999893e+01,1.000000000000000000e+00,4.156880000000000130e+00,-1.673649999999999949e+01,1.000000000000000000e+00,3.339640000000000164e+00,-1.198420000000000041e+00,0.000000000000000000e+00,3.058699999999999974e+01,1.000000000000000000e+00,-7.741890000000000160e-01,1.000000000000000000e+00,2.535000000000000142e+00,4.505769999999999914e-02
2.010042100000000000e+07,8.623229999999999507e+01,1.000000000000000000e+00,5.686329999999999885e+00,5.119109999999999872e+01,1.000000000000000000e+00,7.333070000000000199e+00,-1.319339999999999957e+00,0.000000000000000000e+00,3.109400000000000119e+01,1.000000000000000000e+00,-4.130180000000000184e+00,9.791670000000000096e-01,5.548790000000000333e+00,4.854390000000000094e-02
2.010042200000000000e+07,7.211469999999999914e+01,1.000000000000000000e+00,5.709200000000000053e+00,6.805870000000000175e+01,1.000000000000000000e+00,6.934999999999999609e+00,-1.280289999999999928e+00,0.000000000000000000e+00,3.060200000000000031e+01,1.000000000000000000e+00,-4.581739999999999924e+00,9.791670000000000096e-01,6.977350000000000385e+00,5.088650000000000118e-02
2.010042300000000000e+07,7.223180000000000689e+01,1.000000000000000000e+00,5.639370000000000438e+00,9.349830000000000041e+01,1.000000000000000000e+00,7.116679999999999673e+00,-1.275689999999999991e+00,0.000000000000000000e+00,3.015399999999999991e+01,1.000000000000000000e+00,-6.215790000000000148e+00,9.375000000000000000e-01,7.358810000000000073e+00,6.791369999999999352e-02
2.010042400000000000e+07,7.267409999999999570e+01,1.000000000000000000e+00,6.661030000000000229e+00,1.143750000000000000e+02,1.000000000000000000e+00,7.966199999999999726e+00,-1.293619999999999992e+00,0.000000000000000000e+00,3.010000000000000142e+01,1.000000000000000000e+00,-6.952869999999999884e+00,1.000000000000000000e+00,7.254859999999999864e+00,7.886100000000000054e-02
2.010042500000000000e+07,5.503260000000000218e+01,1.000000000000000000e+00,4.845749999999999780e+00,9.999760000000000559e+01,1.000000000000000000e+00,7.581209999999999560e+00,-1.349690000000000056e+00,0.000000000000000000e+00,2.971000000000000085e+01,1.000000000000000000e+00,-4.242460000000000342e+00,8.958329999999999904e-01,7.567820000000000213e+00,6.915559999999999763e-02
2.010042600000000000e+07,3.935629999999999740e+01,1.000000000000000000e+00,3.503089999999999815e+00,-1.354190000000000005e+00,1.000000000000000000e+00,3.779580000000000162e+00,-1.274969999999999937e+00,0.000000000000000000e+00,2.948300000000000054e+01,1.000000000000000000e+00,-2.659009999999999874e+00,9.583329999999999904e-01,4.342349999999999710e+00,4.779289999999999927e-02
2.010042700000000000e+07,6.500209999999999866e+01,1.000000000000000000e+00,5.315030000000000143e+00,2.100349999999999895e+01,1.000000000000000000e+00,5.959939999999999571e+00,-1.382409999999999917e+00,0.000000000000000000e+00,2.961700000000000088e+01,1.000000000000000000e+00,-4.201329999999999565e+00,1.000000000000000000e+00,4.489250000000000185e+00,3.250340000000000173e-02
2.010042800000000000e+07,9.180119999999999436e+01,1.000000000000000000e+00,6.052179999999999893e+00,1.088829999999999956e+02,1.000000000000000000e+00,7.281659999999999577e+00,-1.397799999999999931e+00,0.000000000000000000e+00,2.973300000000000054e+01,1.000000000000000000e+00,-5.484420000000000073e+00,1.000000000000000000e+00,6.032680000000000042e+00,2.136709999999999998e-02
2.010042900000000000e+07,5.212339999999999662e+01,1.000000000000000000e+00,4.233970000000000233e+00,9.302190000000000225e+01,1.000000000000000000e+00,7.052660000000000373e+00,-1.250180000000000069e+00,0.000000000000000000e+00,2.972500000000000142e+01,1.000000000000000000e+00,-4.682730000000000281e+00,1.000000000000000000e+00,5.231429999999999580e+00,2.764609999999999984e-02
2.010043000000000000e+07,5.167690000000000339e+01,1.000000000000000000e+00,5.806969999999999743e+00,1.573899999999999864e+02,1.000000000000000000e+00,7.836120000000000196e+00,-1.228269999999999973e+00,0.000000000000000000e+00,2.930999999999999872e+01,1.000000000000000000e+00,-5.790289999999999715e+00,1.000000000000000000e+00,6.366469999999999629e+00,2.704700000000000160e-02
2.010050100000000000e+07,6.990040000000000475e+01,1.000000000000000000e+00,5.474520000000000053e+00,6.438800000000000523e+01,1.000000000000000000e+00,6.417539999999999800e+00,-1.425210000000000088e+00,0.000000000000000000e+00,2.916000000000000014e+01,1.000000000000000000e+00,-4.399779999999999802e+00,1.000000000000000000e+00,5.098200000000000287e+00,3.422610000000000235e-02
2.010050200000000000e+07,5.688980000000000103e+01,1.000000000000000000e+00,4.709220000000000184e+00,1.139579999999999984e+02,1.000000000000000000e+00,6.787959999999999994e+00,-1.500399999999999956e+00,0.000000000000000000e+00,2.877299999999999969e+01,1.000000000000000000e+00,-5.817890000000000228e+00,1.000000000000000000e+00,5.719969999999999999e+00,4.783849999999999908e-02
2.010050300000000000e+07,7.811809999999999832e+01,1.000000000000000000e+00,5.687999999999999723e+00,9.467419999999999902e+01,1.000000000000000000e+00,6.836789999999999701e+00,-1.228269999999999973e+00,0.000000000000000000e+00,2.877899999999999991e+01,1.000000000000000000e+00,-5.294570000000000221e+00,1.000000000000000000e+00,5.503870000000000040e+00,5.862440000000000012e-02
2.010050400000000000e+07,8.911469999999999914e+01,1.000000000000000000e+00,5.355249999999999844e+00,1.128529999999999944e+02,1.000000000000000000e+00,6.944770000000000110e+00,-1.425210000000000088e+00,0.000000000000000000e+00,2.921499999999999986e+01,1.000000000000000000e+00,-3.722480000000000011e+00,1.000000000000000000e+00,6.081479999999999997e+00,7.994220000000000492e-02
2.010050500000000000e+07,4.848499999999999943e+01,1.000000000000000000e+00,4.185360000000000191e+00,1.211719999999999970e+02,1.000000000000000000e+00,7.135889999999999844e+00,-1.500399999999999956e+00,0.000000000000000000e+00,2.931200000000000117e+01,1.000000000000000000e+00,-3.009630000000000027e+00,1.000000000000000000e+00,5.483660000000000423e+00,8.779289999999999317e-02
2.010050600000000000e+07,3.820340000000000202e+01,1.000000000000000000e+00,4.338359999999999772e+00,9.642839999999999634e+01,1.000000000000000000e+00,7.078899999999999970e+00,-1.228269999999999973e+00,0.000000000000000000e+00,2.892299999999999827e+01,1.000000000000000000e+00,-4.516899999999999693e+00,1.000000000000000000e+00,5.757080000000000197e+00,9.851310000000000622e-02
2.010050700000000000e+07,3.260249999999999915e+01,1.000000000000000000e+00,4.035129999999999661e+00,5.521970000000000312e+01,1.000000000000000000e+00,5.334500000000000242e+00,-1.425210000000000088e+00,0.000000000000000000e+00,2.859199999999999875e+01,1.000000000000000000e+00,-3.643050000000000122e+00,9.791670000000000096e-01,4.542639999999999567e+00,7.738630000000000508e-02
2.010050800000000000e+07,5.829650000000000176e+01,1.000000000000000000e+00,4.459620000000000140e+00,1.101159999999999997e+02,1.000000000000000000e+00,6.799109999999999765e+00,-1.500399999999999956e+00,0.000000000000000000e+00,2.822500000000000142e+01,1.000000000000000000e+00,-5.215349999999999930e+00,1.000000000000000000e+00,6.012839999999999741e+00,7.245740000000000514e-02
2.010050900000000000e+07,4.956199999999999761e+01,1.000000000000000000e+00,4.437289999999999957e+00,5.736370000000000147e+01,1.000000000000000000e+00,5.755449999999999733e+00,-1.228269999999999973e+00,0.000000000000000000e+00,2.804599999999999937e+01,1.000000000000000000e+00,-3.713579999999999881e+00,1.000000000000000000e+00,4.827259999999999884e+00,4.599860000000000060e-02
2.010051000000000000e+07,6.418070000000000164e+01,1.000000000000000000e+00,4.429700000000000415e+00,8.498160000000000380e+00,1.000000000000000000e+00,5.408120000000000260e+00,-1.425210000000000088e+00,0.000000000000000000e+00,2.874200000000000088e+01,1.000000000000000000e+00,-2.366740000000000066e+00,9.583329999999999904e-01,3.732720000000000038e+00,3.406710000000000294e-02
2.010051100000000000e+07,8.931889999999999930e+01,1.000000000000000000e+00,5.568469999999999587e+00,1.214060000000000059e+02,1.000000000000000000e+00,7.791870000000000296e+00,-1.500399999999999956e+00,0.000000000000000000e+00,2.863599999999999923e+01,1.000000000000000000e+00,-4.554750000000000298e+00,1.000000000000000000e+00,5.697099999999999831e+00,9.499409999999999799e-02
2.010051200000000000e+07,5.538159999999999883e+01,1.000000000000000000e+00,5.131639999999999979e+00,8.358769999999999811e+01,1.000000000000000000e+00,5.982499999999999929e+00,-9.435480000000000533e-01,6.666670000000000096e-01,2.817299999999999827e+01,1.000000000000000000e+00,-4.334349999999999703e+00,8.333329999999999904e-01,4.856900000000000439e+00,7.776299999999999879e-02
2.010051300000000000e+07,6.836929999999999552e+01,1.000000000000000000e+00,5.276049999999999685e+00,8.836820000000000164e+01,1.000000000000000000e+00,5.710609999999999964e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.766900000000000048e+01,1.000000000000000000e+00,-4.600970000000000226e+00,9.166670000000000096e-01,5.639079999999999870e+00,6.777669999999999528e-02
2.010051400000000000e+07,7.473000000000000398e+01,1.000000000000000000e+00,4.994030000000000413e+00,6.956810000000000116e+01,1.000000000000000000e+00,4.989200000000000301e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.712099999999999866e+01,1.000000000000000000e+00,-3.390039999999999942e+00,1.000000000000000000e+00,6.466099999999999959e+00,6.540010000000000268e-02
2.010051500000000000e+07,7.650400000000000489e+01,1.000000000000000000e+00,4.701830000000000176e+00,5.995969999999999800e+01,1.000000000000000000e+00,4.948760000000000048e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.667099999999999937e+01,1.000000000000000000e+00,-3.398340000000000138e+00,1.000000000000000000e+00,7.290029999999999788e+00,8.067480000000000484e-02
2.010051600000000000e+07,7.520850000000000080e+01,1.000000000000000000e+00,4.947549999999999670e+00,4.050339999999999918e+01,1.000000000000000000e+00,4.562450000000000117e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.662699999999999889e+01,1.000000000000000000e+00,-2.526299999999999990e+00,8.750000000000000000e-01,7.624559999999999782e+00,8.438149999999999817e-02
2.010051700000000000e+07,7.632299999999999329e+01,1.000000000000000000e+00,4.918709999999999916e+00,2.860229999999999961e+01,1.000000000000000000e+00,4.252180000000000071e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.720499999999999829e+01,1.000000000000000000e+00,-3.059719999999999995e+00,7.083329999999999904e-01,7.055299999999999905e+00,8.935880000000000212e-02
2.010051800000000000e+07,9.387839999999999918e+01,1.000000000000000000e+00,5.215910000000000046e+00,1.403959999999999866e+02,1.000000000000000000e+00,8.208000000000000185e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.711899999999999977e+01,1.000000000000000000e+00,-6.825029999999999930e+00,1.000000000000000000e+00,7.300010000000000332e+00,9.728090000000000348e-02
2.010051900000000000e+07,9.847570000000000334e+01,1.000000000000000000e+00,5.760710000000000441e+00,2.462099999999999866e+01,9.791670000000000096e-01,6.607029999999999959e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.712099999999999866e+01,1.000000000000000000e+00,-4.365330000000000155e+00,8.750000000000000000e-01,4.716660000000000075e+00,1.135359999999999980e-01
2.010052000000000000e+07,1.259699999999999989e+02,1.000000000000000000e+00,6.823459999999999859e+00,8.125589999999999691e+01,1.000000000000000000e+00,6.954399999999999693e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.745700000000000074e+01,1.000000000000000000e+00,-4.798160000000000203e+00,1.000000000000000000e+00,6.573290000000000077e+00,1.192320000000000046e-01
2.010052100000000000e+07,5.339779999999999660e+01,1.000000000000000000e+00,5.296999999999999709e+00,7.671200000000000330e+01,1.000000000000000000e+00,5.916859999999999786e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.738800000000000168e+01,1.000000000000000000e+00,-5.014249999999999652e+00,1.000000000000000000e+00,5.072580000000000311e+00,8.726540000000000685e-02
2.010052200000000000e+07,6.959950000000000614e+01,1.000000000000000000e+00,5.889929999999999666e+00,1.612069999999999936e+02,1.000000000000000000e+00,9.207069999999999865e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.716300000000000026e+01,1.000000000000000000e+00,-6.450409999999999755e+00,1.000000000000000000e+00,7.816340000000000288e+00,5.355309999999999931e-02
2.010052300000000000e+07,5.319659999999999656e+01,1.000000000000000000e+00,4.677539999999999587e+00,1.296709999999999923e+02,1.000000000000000000e+00,6.314549999999999663e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.699399999999999977e+01,1.000000000000000000e+00,-5.662910000000000110e+00,1.000000000000000000e+00,7.092080000000000162e+00,4.007610000000000339e-02
2.010052400000000000e+07,6.159969999999999857e+01,1.000000000000000000e+00,5.114609999999999879e+00,1.002819999999999965e+02,1.000000000000000000e+00,6.448100000000000165e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.657900000000000063e+01,1.000000000000000000e+00,-5.249679999999999680e+00,1.000000000000000000e+00,6.599999999999999645e+00,5.172609999999999708e-02
2.010052500000000000e+07,5.447610000000000241e+01,1.000000000000000000e+00,4.963619999999999699e+00,2.802359999999999829e+01,1.000000000000000000e+00,5.041809999999999903e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.642699999999999960e+01,1.000000000000000000e+00,-2.511319999999999997e+00,1.000000000000000000e+00,5.210399999999999920e+00,3.064019999999999938e-02
2.010052600000000000e+07,8.546699999999999875e+01,1.000000000000000000e+00,6.321030000000000371e+00,9.144289999999999452e+01,1.000000000000000000e+00,5.937100000000000044e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.636899999999999977e+01,1.000000000000000000e+00,-3.866750000000000131e+00,1.000000000000000000e+00,8.619690000000000296e+00,1.178560000000000024e-01
2.010052700000000000e+07,6.785129999999999484e+01,1.000000000000000000e+00,5.381890000000000285e+00,6.645300000000000296e+01,1.000000000000000000e+00,5.956909999999999705e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.636700000000000088e+01,1.000000000000000000e+00,-3.060919999999999863e+00,9.791670000000000096e-01,7.528660000000000352e+00,1.212469999999999937e-01
2.010052800000000000e+07,6.960250000000000625e+01,1.000000000000000000e+00,5.096400000000000041e+00,1.093329999999999984e+02,1.000000000000000000e+00,6.928399999999999892e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.619399999999999906e+01,1.000000000000000000e+00,-5.587690000000000268e+00,1.000000000000000000e+00,8.794029999999999347e+00,8.148990000000000400e-02
2.010052900000000000e+07,7.856879999999999598e+01,1.000000000000000000e+00,5.913389999999999702e+00,1.585260000000000105e+02,1.000000000000000000e+00,8.307489999999999597e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.570700000000000074e+01,1.000000000000000000e+00,-4.882659999999999556e+00,1.000000000000000000e+00,9.630810000000000315e+00,4.072640000000000288e-02
2.010053000000000000e+07,7.167990000000000350e+01,1.000000000000000000e+00,6.738819999999999588e+00,4.118489999999999895e+01,1.000000000000000000e+00,5.047229999999999883e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.525199999999999889e+01,1.000000000000000000e+00,-3.112480000000000135e+00,9.375000000000000000e-01,6.910989999999999966e+00,2.590519999999999975e-02
